State 1106: {0: 0.0034731431737472286, 1: 0.017889463843250464, 2: 0.052745615265301894, 3: 0.05293600122635285}
State 1206: {0: 0.057231848027522285, 1: 0.027299460302308776, 2: 0.0819026195501214, 3: 0.0965795290315804}
State 7: {0: 0.09252502532467567, 1: 0.02847311308292797, 2: 0.03687402614848393, 3: 0.04366317500383232}
State 107: {0: np.float64(4.313272578834191), 1: np.float64(6.318167856406592), 2: np.float64(4.135113081300703), 3: np.float64(5.352971587347307)}
State 207: {0: np.float64(1.9935508431013274), 1: np.float64(4.4318031933217155), 2: np.float64(4.040472245698028), 3: np.float64(5.784469868697984)}
State 307: {0: np.float64(0.5550877183540333), 1: np.float64(3.4749993663262053), 2: np.float64(4.769511772017082), 3: np.float64(3.5612994345920947)}
State 407: {0: np.float64(2.2654226509118303), 1: np.float64(4.6065007409071645), 2: np.float64(2.328162271565569), 3: np.float64(2.3648603098296377)}
State 507: {0: np.float64(1.330599927422492), 1: np.float64(2.612789194261339), 2: np.float64(3.33422111284112), 3: np.float64(4.267688048262128)}
State 607: {0: np.float64(2.7162773464292376), 1: np.float64(1.7930105157047727), 2: np.float64(1.3054161823113781), 3: np.float64(2.0977743808288074)}
State 707: {0: np.float64(2.1725527903159523), 1: np.float64(1.1524290590973276), 2: np.float64(1.103936013370495), 3: np.float64(1.9582296010423281)}
State 807: {0: 0.06363686404587728, 1: 0.01811487075610573, 2: np.float64(0.6280996634432691), 3: np.float64(1.234050312714294)}
State 907: {0: 0.0454201658012125, 1: 0.022887052803318864, 2: 0.06462730170684515, 3: 0.012277838961694232}
State 1007: {0: 0.03282907771433852, 1: 0.0464495175885368, 2: 0.0013034574045231563, 3: 0.05432611977628711}
State 1107: {0: 0.05585398320956125, 1: 0.0891587204907291, 2: 0.024943738879785515, 3: 0.0007142761695015376}
State 1207: {0: 0.02692166161848566, 1: 0.08456286786638906, 2: 0.07940005572065055, 3: 0.09494945537752268}
State 8: {0: 0.04078647038573124, 1: 0.005104708924389057, 2: 0.08634997931971433, 3: 0.0180283063235795}
State 108: {0: np.float64(2.544038938391909), 1: np.float64(2.237899502878816), 2: np.float64(4.215396843028486), 3: np.float64(5.004055389982136)}
State 208: {0: np.float64(3.1773272972715465), 1: np.float64(0.5714472805931018), 2: np.float64(3.52776887872632), 3: np.float64(2.458037307977511)}
State 308: {0: np.float64(2.0827616187923366), 1: np.float64(0.6303955685478699), 2: np.float64(0.7323608497222488), 3: np.float64(2.0473274254441893)}
State 408: {0: np.float64(0.6153169160552487), 1: np.float64(2.8021720979944167), 2: np.float64(0.8411260087874786), 3: np.float64(2.5215509195848314)}
State 508: {0: np.float64(1.3108893842044884), 1: np.float64(2.370000771712056), 2: np.float64(0.9015298758879959), 3: np.float64(2.90054777644339)}
State 608: {0: np.float64(2.6443090561646345), 1: np.float64(2.1530998024945402), 2: np.float64(0.7569945060159593), 3: np.float64(2.7125691332216224)}
State 708: {0: np.float64(1.138741675224363), 1: np.float64(0.5174308772511901), 2: np.float64(2.3181781962033683), 3: np.float64(2.2309150309878256)}
State 808: {0: np.float64(1.2876078986440147), 1: 0.09874377602767032, 2: 0.034366420813942776, 3: np.float64(1.2955641798332604)}
State 908: {0: 0.08366552573766751, 1: 0.03179172402744569, 2: 0.01924575393638066, 3: np.float64(0.6634383707129823)}
State 1008: {0: 0.07324061425179301, 1: 0.004442233981416821, 2: 0.02617175575061194, 3: 0.013120338556839707}
State 1108: {0: 0.07331618034961603, 1: 0.05963807755591793, 2: 0.09446092136339646, 3: 0.02398868153483974}
State 1208: {0: 0.052084783978873284, 1: 0.042731561022263755, 2: 0.051580928760107427, 3: 0.01990097095755148}
State 9: {0: 0.0560300573881653, 1: 0.04436963131839938, 2: 0.08739546611382552, 3: 0.06101129206655458}
State 109: {0: np.float64(1.882961543352508), 1: np.float64(4.019240012459983), 2: np.float64(2.931456452571521), 3: np.float64(2.463638640291236)}
State 209: {0: np.float64(1.6672443616849972), 1: np.float64(2.2035514653499826), 2: np.float64(1.8299047838928313), 3: np.float64(4.343189509179714)}
State 309: {0: 0.05647182645520424, 1: np.float64(2.013347129288109), 2: np.float64(1.2422980291990033), 3: np.float64(2.0571471242170087)}
State 409: {0: np.float64(0.6716354399858363), 1: np.float64(2.977585688443809), 2: np.float64(1.266046997414377), 3: np.float64(0.5971780844376461)}
State 509: {0: np.float64(2.1182753582762945), 1: np.float64(2.375338111866415), 2: 0.07085290918032537, 3: np.float64(1.412806341664165)}
State 609: {0: np.float64(1.2758955860040846), 1: np.float64(2.6925828407691212), 2: np.float64(1.4546521246559816), 3: np.float64(1.0834173699228213)}
State 709: {0: np.float64(1.1778792306113441), 1: np.float64(2.3083737785337743), 2: np.float64(0.7296443263740074), 3: np.float64(1.3029956910471516)}
State 809: {0: np.float64(3.286804885859893), 1: np.float64(1.078107840861147), 2: np.float64(1.1110630694708132), 3: 0.014781684156005725}
State 909: {0: np.float64(0.5428207175275268), 1: 0.07325582643612437, 2: np.float64(0.5471487628548404), 3: np.float64(0.7432880344509153)}
State 1009: {0: 0.042544648281362375, 1: 0.04119253079166695, 2: 0.03730439061458345, 3: 0.07788687690235148}
State 1109: {0: 0.03303069678165989, 1: np.float64(0.5331187889066656), 2: 0.03440886595615729, 3: 0.0056191819605549646}
State 1209: {0: 0.06894670665541473, 1: 0.055673101949478665, 2: 0.033387065463045706, 3: 0.08043199065163552}
State 10: {0: 0.014066438817062911, 1: 0.018777103830346344, 2: 0.02298964790080024, 3: 0.06988691095624286}
State 110: {0: np.float64(0.9537482070010675), 1: np.float64(0.6723699142510672), 2: np.float64(1.767401331657851), 3: np.float64(0.5648738506132661)}
State 210: {0: np.float64(1.2164591353183725), 1: np.float64(1.2456737258080575), 2: np.float64(1.6852796654484572), 3: np.float64(0.6546753663419871)}
State 310: {0: np.float64(1.1100733788775212), 1: np.float64(1.2798890533682616), 2: np.float64(0.645354239146591), 3: np.float64(1.938875992541958)}
State 410: {0: np.float64(1.1661845212128412), 1: np.float64(1.3016187706731235), 2: np.float64(1.347715873591767), 3: np.float64(1.1482858584872275)}
State 510: {0: np.float64(1.5826339391982014), 1: np.float64(1.7280593661514918), 2: np.float64(0.689403042995215), 3: np.float64(1.5948019545442824)}
State 610: {0: np.float64(0.6597361535016122), 1: np.float64(0.7141566901389665), 2: np.float64(0.6774695311005261), 3: np.float64(1.7686788313036526)}
State 710: {0: np.float64(0.5793547431169135), 1: np.float64(1.1074455727055126), 2: np.float64(1.196433984463047), 3: 0.05226392431602355}
State 810: {0: np.float64(2.2570722396362015), 1: np.float64(2.052900038464196), 2: np.float64(1.7411776790947466), 3: np.float64(0.5705324728077883)}
State 910: {0: np.float64(0.5864578121676782), 1: np.float64(1.5380044473564098), 2: np.float64(0.6712363862926758), 3: np.float64(0.6028502057382489)}
State 1010: {0: np.float64(1.5790993865074059), 1: 0.0010939623500789476, 2: 0.09974191226362952, 3: 0.06864818003578971}
State 1110: {0: 0.026562904701224944, 1: 0.04121331963101128, 2: np.float64(0.5629661120165808), 3: 0.03051189269421093}
State 1210: {0: 0.08397904162744291, 1: 0.0050371455718875805, 2: 0.02656665824328778, 3: 0.08848038790150904}
State 11: {0: 0.041017227532183176, 1: 0.07634160761295564, 2: 0.026922839115492217, 3: 0.04050827428420543}
State 111: {0: np.float64(0.48516345147693823), 1: 0.020262927287570055, 2: np.float64(0.6325418055951604), 3: 0.022841764045864767}
State 211: {0: np.float64(1.1251031410857673), 1: np.float64(2.073265198807333), 2: 0.0829593081893451, 3: 0.051928944102746843}
State 311: {0: np.float64(1.1048172793719466), 1: np.float64(1.8531889599153206), 2: np.float64(2.6238757411525584), 3: np.float64(1.096426664206552)}
State 411: {0: np.float64(2.773747296234885), 1: 0.03901622887662662, 2: np.float64(1.2111353880974023), 3: np.float64(1.3022714557342967)}
State 511: {0: np.float64(1.2024944215766409), 1: np.float64(1.0814349792591678), 2: np.float64(0.6388950353950285), 3: np.float64(0.7468603744850164)}
State 611: {0: np.float64(1.5165068203735514), 1: np.float64(0.5795097575987591), 2: np.float64(1.2618352204280472), 3: np.float64(0.6070633014718709)}
State 711: {0: np.float64(0.6754230239733162), 1: np.float64(0.6508478983398174), 2: np.float64(0.6883672139624387), 3: np.float64(0.6309929917467801)}
State 811: {0: np.float64(0.6407023132536109), 1: np.float64(2.2852768078784687), 2: np.float64(1.6397457556864405), 3: np.float64(0.6819663956497175)}
State 911: {0: np.float64(0.5732182229717528), 1: np.float64(1.1602854821277866), 2: np.float64(0.7009112977465354), 3: np.float64(1.8448825921558034)}
State 1011: {0: np.float64(1.5133106189210384), 1: np.float64(1.001502482853379), 2: 0.03436923017343081, 3: np.float64(1.1462267496803296)}
State 1111: {0: 0.022663821782694205, 1: 0.002591932167150746, 2: np.float64(0.5407163473074521), 3: np.float64(0.6149708107182524)}
State 1211: {0: 0.0338000492620583, 1: 0.01836437837521505, 2: 0.05707104390179906, 3: 0.04692002340370412}
State 12: {0: 0.034704681360372615, 1: 0.03720999641336973, 2: 0.05226529260574897, 3: 0.04874662328128555}
State 112: {0: 0.013125098434969862, 1: np.float64(0.6113583216952818), 2: 0.016244699104181415, 3: 0.07766596520101998}
State 212: {0: np.float64(1.5869350854183055), 1: np.float64(0.7526262825926323), 2: np.float64(1.1436275955381447), 3: 0.057698089242160244}
State 312: {0: 0.020780600576205767, 1: np.float64(0.6285186856363281), 2: np.float64(2.2532866300302627), 3: np.float64(0.5397178379049417)}
State 412: {0: np.float64(0.5334177290730765), 1: np.float64(2.8132120493776513), 2: np.float64(1.8208398662635061), 3: np.float64(1.677883532613674)}
State 512: {0: np.float64(2.0717289437687865), 1: np.float64(0.6201574024411188), 2: np.float64(1.1735560373461662), 3: np.float64(2.763094308696617)}
State 612: {0: np.float64(0.6515409777049003), 1: 0.021859906333705395, 2: np.float64(1.3416015383059339), 3: np.float64(1.3324079114526466)}
State 712: {0: 0.031883660562035836, 1: 0.01720157365138322, 2: np.float64(0.5952618855736267), 3: np.float64(1.2336167803915332)}
State 812: {0: np.float64(1.7535107294191925), 1: 0.08951157258751696, 2: np.float64(0.5747934611215846), 3: 0.028742238169084}
State 912: {0: np.float64(0.5803265286561976), 1: 0.008835126249418235, 2: 0.009372302487723262, 3: np.float64(0.626513383726266)}
State 1012: {0: 0.0544141922288626, 1: np.float64(1.0066729724004972), 2: np.float64(0.6256699311338446), 3: 0.05186897540851836}
State 1112: {0: np.float64(0.5608774333458021), 1: 0.09987634417227875, 2: 0.07226153072530658, 3: 0.0628848679769311}
State 1212: {0: 0.0185738268945998, 1: 0.05905721625848788, 2: 0.09732127056525416, 3: 0.06586770902606587}
State 13: {0: 0.052160883168020415, 1: 0.08396601713547502, 2: 0.016333787748274663, 3: 0.03169959610863589}
State 113: {0: 0.033517050537634076, 1: 0.012808766836826347, 2: 0.05351682336316485, 3: 0.04400521572104524}
State 213: {0: np.float64(0.5651830104990936), 1: np.float64(1.5447617299405894), 2: np.float64(1.2251667052891695), 3: 0.09534579478654472}
State 313: {0: np.float64(1.046761795233288), 1: np.float64(0.6714712889402659), 2: 0.024941480929336825, 3: np.float64(0.6153594441387527)}
State 413: {0: 0.01973311847314987, 1: np.float64(1.1878718836324347), 2: np.float64(0.8025627135892117), 3: 0.02774759053264533}
State 513: {0: np.float64(1.5713830803897506), 1: 0.07604399832076908, 2: np.float64(1.9123786320279965), 3: np.float64(0.5222374748540537)}
State 613: {0: 0.01653484054747738, 1: np.float64(1.184820106010736), 2: np.float64(0.6681820350291219), 3: 0.04212966768459097}
State 713: {0: np.float64(0.5773793627753496), 1: np.float64(0.7184026819584007), 2: np.float64(1.115631889521609), 3: np.float64(0.5883167122655398)}
State 813: {0: np.float64(0.5469125833505115), 1: np.float64(1.226557618750006), 2: np.float64(1.0822019807646148), 3: np.float64(1.1287968926966716)}
State 913: {0: 0.017449405310335352, 1: 0.027638262305419426, 2: np.float64(0.5917960857822606), 3: np.float64(1.5868203667865324)}
State 1013: {0: np.float64(0.5949041388885079), 1: 0.09085561384460603, 2: 0.015382196348690147, 3: np.float64(0.5495553749236408)}
State 1113: {0: 0.07379652406107033, 1: 0.06485049025578929, 2: 0.028633325401744316, 3: np.float64(0.5669394561120306)}
State 1213: {0: 0.06840492523762878, 1: 0.004028944473149854, 2: 0.00706000918298606, 3: 0.017851097771973013}
State 14: {0: 0.030071334759408232, 1: 0.035554546917856346, 2: 0.09324710868606917, 3: 0.018609968990402882}
State 114: {0: 0.037962441223938076, 1: np.float64(0.6200258930155458), 2: 0.01614991273794908, 3: 0.041117007668118294}
State 214: {0: 0.037104783433887005, 1: 0.025973132183001305, 2: np.float64(1.1040537975065512), 3: np.float64(0.552275486395592)}
State 314: {0: 0.09863563442523789, 1: 0.0120977871405489, 2: np.float64(0.6801940469652096), 3: np.float64(0.5426772648741968)}
State 414: {0: 0.03029656828523826, 1: 7.546507621295496e-05, 2: 0.07111659881397506, 3: 0.06793389484514815}
State 514: {0: np.float64(1.0332624756168451), 1: 0.043708262256634614, 2: np.float64(0.7335979391014916), 3: 0.06905912933623465}
State 614: {0: 0.044139652056739045, 1: np.float64(0.569702543448113), 2: np.float64(0.6848414796680111), 3: 0.047155671261719156}
State 714: {0: np.float64(0.648193811731885), 1: 0.07502173722002409, 2: np.float64(0.5842093488884758), 3: np.float64(0.5699019988848156)}
State 814: {0: np.float64(0.6104326565425531), 1: 0.0642747171558488, 2: 0.05663173522554196, 3: 0.07642351065974928}
State 914: {0: 0.027298854826262865, 1: 0.08870146772402815, 2: 0.04760435596842514, 3: 0.044810473520725806}
State 1014: {0: 0.017208348145864295, 1: 0.0362392014831592, 2: np.float64(0.5492736796353597), 3: 0.07750593236714572}
State 1114: {0: np.float64(1.5110508953903088), 1: 0.03562474878188287, 2: 0.04429856430530921, 3: 0.03533261079330743}
State 1214: {0: 0.08756780127697858, 1: 0.05433215664244191, 2: 0.041254880320983636, 3: 0.05402371339706043}
State 15: {0: 0.03280432437868064, 1: 0.022420197690700264, 2: 0.003925051341641539, 3: 0.08059293769457704}
State 115: {0: 0.03199879383159813, 1: 0.03413368302181246, 2: 0.07747672594045882, 3: 0.09740460034829947}
State 215: {0: 0.015091529597075338, 1: 0.08619901340713201, 2: 0.07751123345765973, 3: 0.019378646890470797}
State 315: {0: 0.052479488292290544, 1: 0.0063852124363241725, 2: 0.05345039963815489, 3: 0.041972591853344954}
State 415: {0: 0.006351649188199738, 1: 0.06555465505117866, 2: 0.07637988932513079, 3: 0.05213930457465618}
State 515: {0: 0.0990389887877125, 1: np.float64(1.0204386799302654), 2: 0.07769556286515998, 3: 0.06908244536366297}
State 615: {0: 0.021690337236100744, 1: np.float64(0.5309287666614759), 2: np.float64(0.5531876884656671), 3: 0.001007483018559796}
State 715: {0: np.float64(0.6321228135926384), 1: np.float64(0.5242001778751708), 2: np.float64(0.5537784275455708), 3: 0.04052767650405936}
State 815: {0: np.float64(0.5287248512126522), 1: np.float64(0.5288034234168061), 2: 0.08701870086380574, 3: 0.026814310095594374}
State 915: {0: 0.035584088427661524, 1: np.float64(1.3437387703503185), 2: 0.09965245237577017, 3: 0.04010182989943494}
State 1015: {0: np.float64(0.9140873806384662), 1: np.float64(1.3853951622449356), 2: np.float64(0.4838572767009295), 3: np.float64(0.9875849946077414)}
State 1115: {0: np.float64(2.270648350044465), 1: np.float64(2.436334660091999), 2: np.float64(1.3434063810886185), 3: np.float64(1.4110862074589852)}
State 1215: {0: 0.06974287813261222, 1: 0.04070095045596772, 2: 0.02850804408160167, 3: 0.013000017513094231}
State 816: {0: 0.02976709215783754, 1: np.float64(0.5581793708959042), 2: 0.04991369649036242, 3: np.float64(0.5540664192097422)}
State 916: {0: 0.03847510305357135, 1: 0.017265572607280812, 2: 0.06174727897985077, 3: np.float64(0.5503313493656425)}
State 716: {0: np.float64(0.5602124596048221), 1: 0.05561969026500964, 2: np.float64(0.5642217005679229), 3: 0.05480617597258363}
State 717: {0: 0.08024310960464763, 1: 0.04047610758024387, 2: 0.02654572628097586, 3: 0.017711950776534403}
