1,2,0,0,0,0,0,0,20,0,0,0,0,0,0,28
2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,38
3,1,0,0,0,0,0,0,27,0,0,0,0,0,0,21
4,2,0,0,0,0,0,0,22,0,0,0,0,0,0,26
5,2,0,0,0,0,0,0,23,0,0,0,0,0,0,25
